time,node0x,node0y,node1x,node1y,node2x,node2y,node3x,node3y,node4x,node4y,node5x,node5y
24.51,0.0,0.0,-0.022336745024625904,0.012162590539510632,-0.04728302211154389,0.015107279902748516,-0.08508855759653544,0.03226577125321484,-0.10109863243548123,0.05247990146473036,-0.11338724962342006,0.07488602559146962
24.52,0.0,0.0,-0.022341211226023505,0.012159531751732011,-0.04729661155705722,0.015099893380288165,-0.08508850658984768,0.032233850031460065,-0.10110224051618211,0.05244177406860118,-0.11339584874967557,0.07484346656752017
24.53,0.0,0.0,-0.02234570272886538,0.012156471819058101,-0.04731018663830522,0.01509248374780281,-0.08508843406636046,0.032201924540498084,-0.10110584841809267,0.05240366277967645,-0.11340445230381135,0.07480092742082611
24.54,0.0,0.0,-0.022350219549077677,0.012153410739645931,-0.0473237473399335,0.015085051066443533,-0.08508834004494759,0.03216999485373684,-0.10110945611010447,0.05236556760439548,-0.11341306023355813,0.07475840813722101
24.55,0.0,0.0,-0.022354761701876003,0.012150348511430487,-0.04733729364707617,0.015077595397472443,-0.08508822454493803,0.03213806104485073,-0.10111306356122007,0.05232748854901992,-0.11342167248682422,0.07471590870253841
24.560000000000002,0.0,0.0,-0.02235932920175987,0.012147285132124708,-0.04735082554536696,0.015070116802196054,-0.08508808758612707,0.032106123187647384,-0.10111667074046427,0.05228942561958938,-0.11343028901138474,0.0746734291022566
24.57,0.0,0.0,-0.02236392206251825,0.012144220599230593,-0.04736434302092807,0.0150626153420097,-0.08508792918878738,0.03207418135593443,-0.10112027761692843,0.05225137882209907,-0.1134389097550148,0.07463096932185387
24.580000000000002,0.0,0.0,-0.022368540297212913,0.012141154910016994,-0.04737784606035911,0.015055091078397531,-0.08508774937365793,0.03204223562378594,-0.10112388415977058,0.05221334816236656,-0.1134475346654451,0.07458852934654203
24.59,0.0,0.0,-0.02237318391822285,0.012138088061530716,-0.04739133465075929,0.015047544072954722,-0.08508754816193287,0.0320102860652316,-0.10112749033814872,0.05217533364607618,-0.11345616369049516,0.07454610916135529
24.6,0.0,0.0,-0.022377852937194298,0.01213502005062983,-0.047404808779683005,0.015039974387276445,-0.08508732557528376,0.03197833275456752,-0.10113109612139848,0.052137335278690244,-0.11346479677780685,0.07450370875123902
24.61,0.0,0.0,-0.02238254736509071,0.012131950873928155,-0.047418268435195365,0.0150323820830911,-0.08508708163582623,0.03194637576613424,-0.10113470147878889,0.05209935306562663,-0.11347343387511089,0.07446132810087214
24.62,0.0,0.0,-0.022387267212159445,0.012128880527850772,-0.04743171360582776,0.015024767222193702,-0.08508681636613113,0.03191441517436111,-0.10113830637976662,0.052061387012081184,-0.11348207493013795,0.07441896719480035
24.63,0.0,0.0,-0.02239201248795397,0.012125809008589616,-0.04744514428057789,0.015017129866401469,-0.08508652978924669,0.03188245105381071,-0.10114191079371171,0.05202343712316093,-0.11349071989048554,0.07437662601743611
